Country (Name),Commodity (Name),Trade flow (Name),Unit (Name),Unit,[1976],S,[1977],S,[1978],S,[1979],S,[1980],S,[1981],S,[1982],S,[1983],S,[1984],S,[1985],S,[1986],S,[1987],S,[1988],S,[1989],S,[1990],S,[1991],S,[1992],S,[1993],S,[1994],S,[1995],S,[1996],S,[1997],S,[1998],S,[1999],S,[2000],S,[2001],S,[2002],S,[2003],S,[2004],S,[2005],S,[2006],S,[2007],S,[2008],S,[2009],S,[2010],S,[2011],S,[2012],S,[2013],S,[2014],S,[2015],S,[2016],S,[2017],S,[2018],S
Sao Tome and Principe,All,Import,Value (USD 1000),USD 1000,0,.,0,.,0,.,76,,0,.,65,,0,.,0,.,0,.,534,,428,,394,,680,F,750,F,1200,F,680,F,1430,F,390,F,240,F,648,F,213,F,220,F,49,F,43,,82,,11,,15,,39,,20,,17,,82,,148,,164,,162,,151,,319,,327,,375,,355,,271,,329,,307,,307,
Saudi Arabia,All,Export,Value (USD 1000),USD 1000,1256,,1447,,1777,,1763,,3279,,2988,,6904,,7653,,1302,,3326,,2607,,5316,,5532,,8999,,1584,,4068,,4064,,2754,,735,F,2066,F,4235,,5701,,8244,,9105,,8366,,10322,,9238,,25507,,28305,,45212,,47389,,60569,,64013,,73095,,119200,,72839,,54524,,40123,,70469,,90077,,132047,,272516,,296270,
Saudi Arabia,All,Import,Value (USD 1000),USD 1000,9678,,24204,,30158,,45949,,72242,,78513,,92687,,91223,,74282,,73428,,59065,,58612,,63550,,66896,,56392,,78170,,57201,,54882,,52135,,90022,,88795,,95790,,105952,,110322,,109301,,131053,,130148,,136690,,182285,,205053,,243816,,250746,,239119,,232318,,385526,,490206,,637777,,644418,,678599,,636807,,629861,,614779,,654138,
Saudi Arabia,All,Reexports,Value (USD 1000),USD 1000,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,968,,2410,,1143,,447,,65,,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,588,,908,,558,,136,,230,,1189,,1760,,989,,1256,,1269,,1169,,0,.,13,,3025,,3481,,5683,,7534,,10322,,10057,,0,.,0,.,12543,
Senegal,All,Export,Value (USD 1000),USD 1000,52480,,63433,,75533,,93093,,103712,,105758,,146666,,138002,,142059,,166231,,259110,,178163,,171284,,209113,,216489,,218073,,188320,,127068,,231600,F,264373,F,310541,,286667,,309763,,301529,,260373,,251324,,223227,F,279039,,316182,,255200,,260784,,315995,,225067,,243885,,240235,,310643,,266103,,288817,,396437,,352903,,377692,,408330,,498289,
Senegal,All,Import,Value (USD 1000),USD 1000,6446,F,11916,,15557,,12420,,20575,,23200,,13604,,21110,,16468,,19484,,18550,,18892,,38119,,37042,,47412,,24539,,21276,,11752,,11970,F,17215,F,11258,F,21801,F,15760,F,3789,F,1651,F,872,,666,,680,,1504,,1277,,1085,,2080,,2827,,1160,,5800,,17589,,14926,,19287,,15018,,20039,,22552,,36929,,38547,
Senegal,All,Reexports,Value (USD 1000),USD 1000,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,50,,0,.,0,.,0,.,83074,,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-
Serbia,All,Export,Value (USD 1000),USD 1000,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,1405,,2077,,3270,,3344,,3434,,3357,,3712,,4522,,7075,,5763,,13357,,15875,,18003,
Serbia,All,Import,Value (USD 1000),USD 1000,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,71376,,91691,,107866,,81475,,69837,,102856,,100492,,88328,,93405,,70689,,70516,,95194,,108361,
Serbia,All,Reexports,Value (USD 1000),USD 1000,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,1,,0,.,111,,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-
Serbia and Montenegro,All,Export,Value (USD 1000),USD 1000,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,13814,F,338,F,71,F,504,F,1588,,1163,,787,,940,,713,,815,,521,,285,F,1023,,2449,,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,
Serbia and Montenegro,All,Import,Value (USD 1000),USD 1000,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,32768,F,11885,F,14598,F,19835,F,57391,,52768,,61689,,38444,,33679,,39884,,52647,,45672,F,69679,,66091,,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,
Seychelles,All,Export,Value (USD 1000),USD 1000,506,,417,,519,,1002,,1555,,704,,1119,,1406,,1511,,1533,,1045,,5494,,13236,,11592,,13252,,16119,,17446,,14323,,21694,,22713,,39715,,68838,,88895,,108443,,113465,,150712,,171871,,297351,,270683,,299618,,292249,,286175,,324558,,316036,F,284969,,362417,,507702,,493396,,431036,,375923,,483672,,536270,,496801,
Seychelles,All,Import,Value (USD 1000),USD 1000,87,,122,,79,,151,,88,,84,,56,,82,,92,,289,,179,,3108,,7619,,4827,,4698,,5372,,4076,,6987,,7987,,8942,,19206,,18949,,16280,,3128,,11517,,15453,,23619,,67469,,75821,,78510,,95755,,81959,,63583,,86995,F,97211,,132057,,148123,,142709,,129936,,97001,,124745,,164990,,163825,
Seychelles,All,Reexports,Value (USD 1000),USD 1000,0,.,3,,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,5,,0,.,31,,27,,3,,0,.,0,.,0,.,0,.,0,.,18,,0,.,0,.,0,.,0,.,12,,0,0,1,,1,,6,,0,0,57,,53,,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-
Sierra Leone,All,Export,Value (USD 1000),USD 1000,3,,22,,0,.,353,F,2380,F,5660,F,7370,F,4472,,2004,,6480,F,8292,,7650,F,8220,F,11200,F,16260,F,10500,F,10770,F,45854,,47805,,48100,,33093,,31162,F,13366,F,12295,F,11055,F,10887,F,13435,F,15290,F,12474,F,13056,F,11081,F,10592,F,10018,F,10399,F,10685,F,10602,F,11402,F,10812,F,9858,F,10305,F,10116,F,8180,,8413,F
Sierra Leone,All,Import,Value (USD 1000),USD 1000,1405,,1484,,2060,F,2610,,5698,,7416,,1896,,4235,,3140,,3600,F,2653,F,800,F,1225,F,1565,F,1850,F,2040,F,2030,F,1788,F,3609,F,3312,F,2829,F,3562,F,715,F,767,F,1015,F,2129,F,825,,3755,F,1944,F,1971,F,1670,F,3591,F,3397,F,4052,F,2862,F,3325,F,2734,F,3391,F,4786,,3943,,2982,,2849,,3704,F
Sierra Leone,All,Reexports,Value (USD 1000),USD 1000,0,,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,19,,0,-
Singapore,All,Export,Value (USD 1000),USD 1000,40655,,60924,,76830,,101136,,117648,,134844,,139454,,152111,,163586,,161943,,204268,,289354,,356193,,359071,,422428,,502918,,497009,,484233,,577443,,511324,,450097,,424464,,340326,,394943,,457105,,388184,,325267,,335331,,422195,,427544,,396388,,385455,,398016,,321098,,384518,,416370,,367196,,339621,,323114,,376654,,365690,,342992,,357504,
Singapore,All,Import,Value (USD 1000),USD 1000,68016,,88799,,103169,,112845,,141325,,161704,,183421,,200335,,224133,,204376,,257666,,312955,,370311,,366126,,365617,,461712,,544633,,567114,,630661,,440698,,424137,,397357,,267531,,468044,,544165,,473241,,497176,,599269,,706016,,776389,,757944,,818704,,914863,,824248,,971041,,1162463,,1074992,,1073334,,1109339,,1093000,,1129644,,1096665,,1162525,
Slovakia,All,Export,Value (USD 1000),USD 1000,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,2449,,2114,,2091,,2175,,2550,,3006,,1862,,1798,,1630,,2335,,3270,,5470,,4699,,5614,,6530,,7743,,5136,,10054,,12811,,9767,,16656,,25904,,11648,,10106,,11942,,19395,
Slovakia,All,Import,Value (USD 1000),USD 1000,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,25459,,33639,,34820,,42100,,44169,,47687,,33184,,30479,,32655,,37611,,37469,,44030,,50670,,70092,,62412,,72795,,69217,,80379,,92681,,89856,,97770,,123461,,104749,,104361,,110551,,124724,
Slovenia,All,Export,Value (USD 1000),USD 1000,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,8701,,5914,,6227,,4394,,5794,,5120,,6244,,6605,,6249,,5856,,6131,,7443,,10981,,33046,,20370,,19114,,25894,,26641,,24878,,28006,,26110,,28014,,32104,,28547,,39539,,39327,,44548,
Slovenia,All,Import,Value (USD 1000),USD 1000,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,19313,,19653,,23536,,27052,,29199,,28846,,30294,,29467,,27034,,28376,,31947,,37817,,50317,,72259,,66505,,74059,,89131,,83589,,80661,,95798,,87153,,92163,,98870,,92381,,112237,,116623,,129020,
Solomon Islands,All,Export,Value (USD 1000),USD 1000,9121,,9283,,8440,,19594,,28072,,25080,,14686,,18609,,22875,,21625,,30662,,26801,,38494,,29161,,22080,,39595,,33967,,26746,,30856,,42984,,30566,,41407,,28100,F,25955,F,12555,F,15468,F,9952,F,14914,F,15458,F,13275,F,23425,,22826,,20808,F,20866,,19945,,22286,,41012,,37006,,53897,F,62132,F,80543,,59026,F,60296,
Solomon Islands,All,Import,Value (USD 1000),USD 1000,201,,270,,287,,286,,476,,434,,566,,319,,476,,679,,808,,253,,626,,733,,197,,260,,141,,18,,22,,83,,113,,110,F,92,F,79,F,336,F,273,F,1093,,338,,567,,636,,1831,,2356,,2429,F,2188,F,3658,F,2517,,2015,,4647,,2433,,2137,,2315,,2688,,2724,
Solomon Islands,All,Reexports,Value (USD 1000),USD 1000,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,9,,1,,0,-,0,-
Somalia,All,Export,Value (USD 1000),USD 1000,2483,,1493,,409,,589,,442,,2526,,2558,,1331,,3710,F,3350,F,2950,F,3250,F,7800,F,11490,F,14770,F,11615,F,13795,F,7166,F,6421,F,10161,F,7349,F,10938,F,4599,F,4058,F,2298,,3444,F,3479,F,3395,F,9790,F,4592,F,4602,F,3276,F,4597,F,3076,F,1411,F,2104,F,1030,F,1349,F,1751,F,3915,F,5059,F,5932,F,7956,F
Somalia,All,Import,Value (USD 1000),USD 1000,0,0,69,,0,0,2,,213,,0,.,7,,35,,0,.,0,.,0,.,0,.,0,.,5,F,10,F,10,F,95,F,270,F,80,F,0,.,71,F,0,.,0,.,170,F,100,F,29,F,313,F,392,F,906,F,835,F,4068,F,2669,F,3745,F,5502,F,2857,F,6164,F,6398,F,11489,F,12044,F,15315,F,13328,F,18851,F,13811,F
South Africa,All,Export,Value (USD 1000),USD 1000,121500,,108327,,97918,,131795,,104556,,100977,,93812,,102685,,96324,,90276,,115530,F,148268,F,115776,F,99587,F,117393,,154559,,181239,,199030,,256182,,242284,,201620,,219699,,246968,,261846,,272550,,284536,,321485,,395004,,419420,,444585,,406069,,512968,,521013,,443281,,567178,,601605,,573223,,518898,,644975,,518708,,624126,,601300,,716641,
South Africa,All,Import,Value (USD 1000),USD 1000,14797,,17977,,28726,,27013,,62846,,127656,,75750,,96464,,105649,,70095,,75863,,80620,,66819,,105851,F,130815,,141433,,115443,,90197,,134784,,155406,,126823,,153643,,77547,,57597,,60296,,61788,,49262,,78606,,104911,,126648,,152952,,194927,,241331,,263168,,243644,,274069,,362589,,367019,,428205,,325655,,364274,,427851,,509992,
South Sudan,All,Import,Value (USD 1000),USD 1000,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,374,F,1012,F,575,F,605,F,327,F,48,F,617,F
Spain,All,Export,Value (USD 1000),USD 1000,244969,,236417,,282334,,410210,,344403,,453559,,290697,,295054,,308800,,354982,,410958,,490548,,670473,,794573,,748792,,779202,,718022,,816157,,1036133,,1207652,,1472136,,1493780,,1552359,,1619411,,1615229,,1837238,,1903305,,2241793,,2581893,,2603184,,2871910,,3258101,,3492514,,3168096,,3339477,,4216974,,3938973,,3990355,,4096581,,3807001,,4155816,,4711052,,5116540,
Spain,All,Import,Value (USD 1000),USD 1000,151876,,155758,,245674,,409615,,544113,,485275,,528319,,400573,,391077,,413801,,701527,,1289906,,1693398,,1775555,,2302710,,2676974,,2808686,,2628501,,2647321,,3118660,,3151581,,3082821,,3559700,,3305921,,3372480,,3733478,,3867431,,4918928,,5238660,,5648733,,6377813,,7004624,,7125534,,5929660,,6542267,,7340003,,6412813,,6443506,,7049188,,6502993,,7176867,,8032957,,8641041,
Sri Lanka,All,Export,Value (USD 1000),USD 1000,8857,,11159,,14884,,19688,,14991,,18098,,21302,,18232,,24013,,17682,,22690,,20433,,26296,,23298,,22838,,21786,,31044,,31797,,32407,,56679,,67039,,75914,,101389,,73378,,135691,,101535,,84337,,100826,,96250,,107946,,140611,,173199,,177049,,183301,,175275,,198304,,206777,,246723,,267484,,181682,,183973,,256934,,286658,
Sri Lanka,All,Import,Value (USD 1000),USD 1000,3480,,2330,,2133,,12388,,18270,,5860,,16356,,15516,,25361,,29020,,30974,,33895,,37197,,22643,,45089,,53116,,58391,,34463,,32089,,58066,,64917,,78398,,66222,,59954,,73382,,76085,,71911,,70172,,65139,,77328,,102239,,113877,,126218,,131340,,141610,,163117,,152145,,179640,,158906,,241075,,254920,,234396,,213416,
Sri Lanka,All,Reexports,Value (USD 1000),USD 1000,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,4,,26,,0,.,86,,114,,0,.,0,.,107,,0,.,0,.,90,,264,,623,,93,,2090,,4,,207,,16,,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,440,,0,.,58,,1165,,523,,332,,0,-
St. Pierre and Miquelon,All,Export,Value (USD 1000),USD 1000,2179,,3412,,3799,,4478,,5539,,7115,,6167,,5898,,7836,,11868,,16352,,22414,,12435,,18628,,25325,,30383,,25375,,299,,242,,583,,3160,F,2695,F,4739,F,6279,F,7054,F,4844,F,4174,F,3399,F,5339,F,6311,F,7130,F,8883,F,9387,F,5250,F,3958,F,2543,F,3079,F,2574,F,1951,F,3137,F,1963,F,2737,F,3630,F
St. Pierre and Miquelon,All,Import,Value (USD 1000),USD 1000,0,.,0,.,0,.,129,,106,,111,,121,,257,,278,,239,,407,,441,,480,F,490,F,370,F,544,,456,,517,,860,F,1718,F,1000,F,1166,F,550,F,832,F,188,F,607,F,165,F,191,F,748,F,917,F,594,F,829,F,166,F,120,F,194,F,222,F,285,F,272,F,336,F,376,F,283,F,217,F,239,F
Sudan,All,Export,Value (USD 1000),USD 1000,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,248,,1043,F,874,F,1302,,1479,F,1753,,2699,
Sudan,All,Import,Value (USD 1000),USD 1000,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,5429,,6786,F,5920,F,6465,,7112,F,5582,,4733,
Sudan (former),All,Export,Value (USD 1000),USD 1000,17,,0,.,67,,190,,422,,389,,320,F,777,,11,,0,.,95,,63,,625,,33,,25,F,20,F,15,F,172,F,190,F,67,,214,,76,,134,,410,,594,,588,,806,,814,,1108,,932,,330,,1176,F,674,,321,,178,,368,,0,,0,,0,,0,,0,,0,,0,
Sudan (former),All,Import,Value (USD 1000),USD 1000,34,,57,,61,,47,,820,,787,,771,,701,,127,,860,F,48,,145,,393,,2411,,2500,F,2300,F,500,F,500,F,250,F,192,,148,,105,,113,,896,,855,,449,,584,,304,,296,,572,,2269,,2899,,1970,,4633,,3865,,8400,,0,,0,,0,,0,,0,,0,,0,
Sudan (former),All,Reexports,Value (USD 1000),USD 1000,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,0,32,,0,-,0,-,0,,0,,0,,0,,0,,0,,0,
Suriname,All,Export,Value (USD 1000),USD 1000,3450,F,5070,F,1470,F,1770,F,2240,F,5695,F,4841,F,5132,F,4235,F,4141,F,4250,F,5273,F,1468,,1340,,2024,,763,,2482,,3440,F,49812,,40465,,55763,,45834,,36251,F,37247,,40858,,39701,,37549,F,45973,F,52030,F,46060,F,46271,F,49909,F,53301,F,63288,F,62641,F,64925,F,79279,F,86670,F,89544,F,90518,F,94737,F,107046,F,105868,F
Suriname,All,Import,Value (USD 1000),USD 1000,0,.,0,.,3156,,1770,F,2228,,2621,,2443,,2577,,317,,230,F,41,,98,,164,,71,,92,,215,,513,,520,F,1475,,1355,,5055,,5075,,2837,,1898,,6211,,2932,,2781,,3580,,3306,,4092,,3060,,3863,,3230,,4100,,4737,,2981,,4303,,5248,,4414,,5551,F,4095,,5727,,5218,
Suriname,All,Reexports,Value (USD 1000),USD 1000,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,2,,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,34,,56,,276,,280,,517,,738,,819,,426,,0,-,31,,0,-,0,-,0,-,0,-,0,-,0,-,0,-
Sweden,All,Export,Value (USD 1000),USD 1000,44231,,52458,,63534,,91636,,108571,,95443,,89519,,89193,,86500,,80829,,96852,,117792,,154675,,127846,,175077,,169529,,209543,,211242,,266655,,400142,,297969,,346268,,399399,,456978,,476258,,472833,,528310,,709094,,926985,,1185087,,1560884,,1666705,,1914641,,2045915,,2670699,,2865464,,2877978,,3588328,,3885019,,3680508,,4428092,,4143061,,4839445,
Sweden,All,Import,Value (USD 1000),USD 1000,194589,,218430,,245916,,291971,,325164,,269928,,267591,,261981,,257376,,245222,,333934,,404897,,418409,,408307,,450294,,442464,,468626,,372555,,451285,,546421,,590168,,595455,,638714,,718387,,711688,,733624,,806868,,1049904,,1303654,,1600288,,2029669,,2534071,,2769300,,2620772,,3298179,,3637371,,3622942,,4490103,,4787656,,4429795,,5191746,,4934766,,5630244,
Switzerland,All,Export,Value (USD 1000),USD 1000,3824,,4506,,2326,,2723,,2357,,2469,,3474,,2960,,4446,,4176,,5646,,7899,,10077,,11144,,11085,,7517,,6804,,5786,,5913,,7246,,4791,,3881,,3275,,3137,,3039,,3021,,4384,,6234,,9241,,10740,,16531,,16806,,24872,,22036,,21451,,25260,,23673,,26851,,23439,,20863,,19647,,20928,,21826,
Switzerland,All,Import,Value (USD 1000),USD 1000,107549,,138059,,172243,,189195,,210901,,204868,,192535,,193621,,188246,,192653,,263901,,331538,,362960,,345236,,393743,,395896,,393268,,356361,,394790,,421786,,399442,,364064,,389849,,379121,,357029,,369654,,358027,,406002,,452141,,473378,,531383,,596812,,653692,,631826,,669993,,773329,,736568,,831133,,861755,,768208,,811132,,847858,,880022,
Syrian Arab Republic,All,Export,Value (USD 1000),USD 1000,163,,113,,183,,177,,182,,140,,46,,83,,255,,43,,0,.,21,,78,,42,,0,.,47,,22,,36,,105,,360,,37,F,183,F,113,F,23,F,105,F,268,F,138,F,29,,133,F,186,,260,,270,F,266,,676,,137,,617,F,266,F,185,F,227,F,302,F,497,F,604,F,691,F
Syrian Arab Republic,All,Import,Value (USD 1000),USD 1000,1770,,5300,,10072,,10703,,14136,,19672,,15239,,19351,,13970,,13026,,745,,2747,,419,,978,,577,,451,,546,,1891,,1452,F,61996,,24869,,39394,,50881,,55056,,41012,,12512,,24756,,25858,,25599,,23608,,37226,,42411,,41085,,68202,,58747,,65650,F,48483,F,50712,F,75244,F,41375,F,36672,F,32643,F,47277,F
Taiwan Province of China,All,Export,Value (USD 1000),USD 1000,431893,,514740,,694741,,742012,,809734,,828592,,753738,,848179,,869976,,997328,,1450476,,1868842,,1790373,,1801174,,1274576,,1329660,,1623773,,2143528,,1822389,,1830215,,1778588,,1789085,,1592779,,1713258,,1762576,,1810205,,1611806,,1291189,,1806042,,1650913,,1459089,,1650535,,1568305,,1576963,,1941524,,2265881,,2252813,,1976873,,1827474,,1619492,,1662472,,1870699,,1977776,
Taiwan Province of China,All,Import,Value (USD 1000),USD 1000,180479,,182942,F,305459,,496353,,485550,,857724,,1107061,,825107,,932500,,894416,,1130798,,1163679,,1447763,,1420226,,425720,,458830,,491029,,544243,,609970,,643177,,662633,,677768,,552476,,594881,,578933,,565893,,496541,,494222,,517812,,559838,,579513,,625345,,781133,,825277,,964896,,1093057,,1156653,,1141613,,1306131,,1345835,,1380212,,1508568,,1674523,
Taiwan Province of China,All,Reexports,Value (USD 1000),USD 1000,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,2352,,4893,,6679,,6493,,2561,,2647,,1538,,1498,,2741,,1874,,1505,,1662,,1395,,1368,,1439,,5207,,1717,,1843,,2314,,4396,,2179,,3665,,8249,,0,-,0,-,0,-,0,-
Tajikistan,All,Export,Value (USD 1000),USD 1000,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,1,F
Tajikistan,All,Import,Value (USD 1000),USD 1000,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,150,F,288,F,114,F,242,F,177,F,143,F,212,F,199,F,260,F,377,F,426,F,519,F,954,F,1016,F,1454,F,1133,F,3111,F,2957,F,3045,F,2181,F,2652,F,2357,F,1586,F,2899,F,2712,F
"Tanzania, United Rep. of",All,Export,Value (USD 1000),USD 1000,386,,741,F,473,,604,,409,,484,,397,,1969,,2837,,1260,F,3176,F,4490,,6888,F,4245,F,6383,,7922,,7024,,12775,,19118,,20381,,41344,,64691,,83643,,62658,,99012,,114327,,119513,,134345,,117569,,144646,,137325,F,168640,,188218,,148408,,154121,,153327,,169837,,133246,,167963,,161718,,142622,,187368,,213131,F
"Tanzania, United Rep. of",All,Import,Value (USD 1000),USD 1000,2581,,1730,F,3220,,1917,,1479,,1430,,592,,731,F,575,F,459,F,299,F,63,F,864,F,162,,413,,325,,791,F,1290,F,311,F,355,,817,,483,,202,,190,,450,,771,,164,,613,,615,,545,,1077,,2321,,3959,,4005,,4607,,3545,,6322,,9447,,18179,,17337,,21780,,14608,,10423,
"Tanzania, United Rep. of",All,Reexports,Value (USD 1000),USD 1000,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,86,,0,0,0,.,0,.,0,0,0,.,15,,43,,0,-,0,-,3,,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-
Thailand,All,Export,Value (USD 1000),USD 1000,150378,,176783,,252895,,362760,,358259,,412451,,482012,,544929,,632940,,675063,,1011896,,1261066,,1630891,,1959428,,2267284,,2904036,,3074023,,3406282,,4192574,,4454186,,4120443,,4334222,,4038054,,4122627,,4384437,,4075341,,3713299,,3943194,,4079407,,4502821,,5275349,,5721525,,6547742,,6248891,,7166020,,8159613,,8144920,,7067700,,6657459,,5701788,,5914988,,6041469,,6077436,
Thailand,All,Import,Value (USD 1000),USD 1000,7248,,6682,,8608,,20996,,23378,,22223,,28206,,42821,,85813,F,138312,,283658,,267149,,537918,,726846,,803364,,1063425,,955812,,842827,,844421,,875033,,841085,,897715,,864580,,868077,,826699,,1072925,,1079930,,1134471,,1255346,,1457936,,1573958,,1750024,,2447759,,2026369,,2195932,,2788193,,3205504,,3238545,,2840219,,2615969,,3179168,,3669194,,4068859,
Thailand,All,Reexports,Value (USD 1000),USD 1000,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,200,,577,,717,,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,3201,,3878,,0,-,0,-,0,-,0,-
Timor-Leste,All,Export,Value (USD 1000),USD 1000,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,5,,2,,65,F,60,F,279,F,156,F,0,.,6,F,39,F,78,,49,F,40,F,161,F,105,F,5,F
Timor-Leste,All,Import,Value (USD 1000),USD 1000,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,327,,267,,332,F,455,F,767,F,1080,F,3378,F,4876,F,5549,F,5103,F,6601,F,5029,F,5719,F,6513,,7734,F
Timor-Leste,All,Reexports,Value (USD 1000),USD 1000,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,5,,2,,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-
