Country (Name),Commodity (Name),Trade flow (Name),Unit (Name),Unit,[1976],S,[1977],S,[1978],S,[1979],S,[1980],S,[1981],S,[1982],S,[1983],S,[1984],S,[1985],S,[1986],S,[1987],S,[1988],S,[1989],S,[1990],S,[1991],S,[1992],S,[1993],S,[1994],S,[1995],S,[1996],S,[1997],S,[1998],S,[1999],S,[2000],S,[2001],S,[2002],S,[2003],S,[2004],S,[2005],S,[2006],S,[2007],S,[2008],S,[2009],S,[2010],S,[2011],S,[2012],S,[2013],S,[2014],S,[2015],S,[2016],S,[2017],S,[2018],S
Saudi Arabia,All,Processed production,Tonnes – net product weight,Tonnes – net product weight,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,5805,,4253,,2808,,2532,,3536,,12214,,12950,,11346,,9508,,12661,,12613,,13977,,13364,,12906,,8761,,11201,,11106,,11153,,7084,,11550,F,11850,F,13340,F,14474,F,13330,F,10341,F,8553,F,7090,F,6475,F,7330,F,7461,F,7546,F,8825,F,10455,F
Saudi Arabia,All,Reexports,Tonnes – net product weight,Tonnes – net product weight,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,618,,1455,,893,,348,,31,,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,343,,691,,369,,84,,60,,884,,1276,,434,,567,,662,,777,,0,.,1,,1048,,1131,,1521,,1748,,2541,,4156,,0,.,0,.,3273,
Senegal,All,Export,Tonnes – net product weight,Tonnes – net product weight,45917,,57285,,62168,,64439,,78029,,74427,,91742,,93344,,94102,,95453,,93975,,79569,,72267,,108286,,120459,,142674,,79071,,52272,,93673,,103458,,107033,,112152,,111549,,124453,,88033,,83517,,91748,F,96885,,129001,,101793,,96184,,117650,,96968,,101787,,99688,,125361,,117967,,149979,,164089,,208866,,221295,,239055,,257085,
Senegal,All,Import,Tonnes – net product weight,Tonnes – net product weight,9211,F,17505,,22897,,13463,,16128,,20722,,15036,,23261,,21234,,24362,,21093,,19726,,35267,,49284,,52660,,31921,,24868,,17691,,19057,F,17730,F,15023,F,17841,F,10583,F,3562,F,963,F,526,,295,,336,,521,,562,,453,,1013,,1247,,422,,6614,,14315,,8820,,8914,,9644,,19384,,18631,,31109,,28393,
Senegal,All,Processed production,Tonnes – net product weight,Tonnes – net product weight,73844,,73752,,77015,,92540,,102310,,102767,,105211,,103783,,110392,,109245,,108983,,132828,F,114473,F,115502,F,115959,F,143713,,125976,F,96934,F,102009,F,125686,,99969,,106426,F,96329,F,121173,F,94001,,94649,,93305,,98564,,107670,,105045,,101749,F,124414,,103836,,105168,,83698,,95710,,106701,,112303,,101399,F,93558,,131107,,239136,,139012,F
Senegal,All,Reexports,Tonnes – net product weight,Tonnes – net product weight,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,5,,0,.,0,.,0,.,49116,,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-
Serbia,All,Export,Tonnes – net product weight,Tonnes – net product weight,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,575,,593,,747,,732,,764,,635,,610,,831,,1274,,1278,,2008,,1957,,2223,
Serbia,All,Import,Tonnes – net product weight,Tonnes – net product weight,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,36165,,39716,,38718,,31036,,27082,,35897,,35937,,29557,,32899,,27919,,26307,,36248,,38602,
Serbia,All,Processed production,Tonnes – net product weight,Tonnes – net product weight,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,200,F,230,F,183,F,215,F,268,F,191,F,240,F,285,F,300,F,307,F,465,F,495,F,460,F
Serbia,All,Reexports,Tonnes – net product weight,Tonnes – net product weight,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,0,0,.,30,,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-
Serbia and Montenegro,All,Export,Tonnes – net product weight,Tonnes – net product weight,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,5624,F,159,F,30,F,372,F,938,,800,,647,,748,,387,,366,,381,,124,F,399,,625,,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,
Serbia and Montenegro,All,Import,Tonnes – net product weight,Tonnes – net product weight,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,43887,F,18869,F,30967,F,38082,F,62227,,54599,,61877,,42808,,43417,,46194,,52861,,41674,F,52067,,43499,,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,
Serbia and Montenegro,All,Processed production,Tonnes – net product weight,Tonnes – net product weight,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,43,,347,,449,,452,,400,,434,,650,,617,F,600,F,600,F,600,F,600,F,600,F,600,F,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,
Seychelles,All,Export,Tonnes – net product weight,Tonnes – net product weight,437,,418,,375,,438,,677,,333,,619,,748,,664,,760,,380,,1922,,4684,,5183,,5727,,7627,,6644,,5189,,9066,,6846,,14622,,32722,F,26309,,41830,,48427,,74658,,75429,,137896,F,104878,F,124617,F,107703,F,102907,F,80312,F,80464,F,89503,,114234,,119361,F,106825,,90301,,117768,,166801,,159278,,166657,
Seychelles,All,Import,Tonnes – net product weight,Tonnes – net product weight,52,,67,,39,F,49,F,26,,29,,13,,21,,60,,40,,18,,2530,,7476,,6746,,7521,,9885,,7968,,9814,,8298,,12011,,19872,,20673,F,17636,F,4093,F,20302,,20265,,33195,,87054,,82552,,88003,,92457,,116360,,36332,,64259,F,71264,,71308,,64020,,61552,,67422,,68066,,75684,,77437,,78834,
Seychelles,All,Processed production,Tonnes – net product weight,Tonnes – net product weight,636,,647,,643,,678,,912,,601,,918,,1041,,957,,1053,,1000,F,7206,,12087,,6295,,6146,,6657,,5280,,5791,,12703,,12897,,18569,,21127,,27450,,69911,,67129,,90634,,111552,,135278,,135002,,146529,,143278,,101243,,98736,,103282,F,115056,,98488,,92350,F,115606,,111030,,140978,,165664,,186239,,194113,
Seychelles,All,Reexports,Tonnes – net product weight,Tonnes – net product weight,0,.,0,0,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,0,0,.,1,,1,,0,0,0,.,0,.,0,.,0,.,0,.,3,,0,.,0,.,0,.,0,.,4,,0,0,0,0,0,0,0,0,0,0,4,,4,,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-
Sierra Leone,All,Export,Tonnes – net product weight,Tonnes – net product weight,1,,4,,0,.,69,F,440,F,850,F,940,F,1752,,741,,1605,,1500,,1404,,1513,,2525,F,4761,F,3840,F,3900,F,14452,,18165,,16050,,14036,,13448,F,7596,F,8192,F,6594,F,6185,F,7766,F,6318,F,5509,F,5940,F,5468,F,5574,F,5447,F,5554,F,5672,F,5670,F,6091,F,5420,F,5446,F,5993,F,5845,F,3823,F,3984,F
Sierra Leone,All,Import,Tonnes – net product weight,Tonnes – net product weight,4606,,7774,F,9450,F,11077,,23391,,28700,,6539,,11373,,7671,,8467,F,7140,,2514,,2458,F,2734,F,2600,F,2106,F,1638,F,1432,F,2120,F,2184,F,1922,F,2561,F,725,F,405,F,740,F,1046,F,720,,2142,F,1357,F,1163,F,931,F,1778,F,1529,F,2038,F,996,F,1366,F,1079,F,1371,F,2014,F,974,F,1654,F,1643,F,1762,F
Sierra Leone,All,Processed production,Tonnes – net product weight,Tonnes – net product weight,17500,F,21050,,15400,,19605,,16700,F,17400,F,18400,F,18400,F,18500,F,30000,F,29800,F,29700,F,29800,F,30200,F,29100,F,38457,,37982,,37542,,37000,F,37000,F,36000,F,35000,F,33000,F,32000,F,30000,F,31000,F,33000,F,32000,F,35000,F,35000,F,35000,F,38000,F,38000,F,39000,F,38000,F,40000,F,40000,F,39000,F,41000,F,40000,F,40000,F,40000,F,40000,F
Sierra Leone,All,Reexports,Tonnes – net product weight,Tonnes – net product weight,0,,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,10,,0,-
Singapore,All,Export,Tonnes – net product weight,Tonnes – net product weight,29797,,48237,,57198,,64461,,72508,,71534,,79389,,78603,,81873,,78410,,102560,,121357,,124507,,127679,,136366,,151941,,139552,,130234,,161500,,123598,,94432,,87172,,85011,,108382,,112158,,102137,,88741,,87811,,102378,,109564,,96978,,86493,,71721,,66030,,68667,,57363,,52931,,48189,,35558,,44219,,43757,,39738,,36584,
Singapore,All,Import,Tonnes – net product weight,Tonnes – net product weight,131630,,146009,,150775,,156381,,161359,,168166,,174969,,159929,,181055,,161974,,195564,,189759,,203430,,190802,,199767,,209773,,217066,,209306,,228299,,140865,,116162,,116285,,90103,,175472,,182377,,173118,,177869,,215342,,227405,,253553,,244644,,239688,,225704,,221987,,223131,,223138,,215681,,209369,,207398,,207868,,209231,,199087,,198175,
Singapore,All,Processed production,Tonnes – net product weight,Tonnes – net product weight,2490,,7191,,4958,,6003,,3632,,5507,,6562,,7532,,9104,,7585,,9026,,12414,,15237,,21724,,27648,,24230,,24105,,31127,,27193,F,27310,F,25322,F,35931,,29369,,44807,,33424,,33921,,38053,,49205,,35717,,43450,,48614,,48625,,43375,,46031,,46668,,46174,,45566,,46104,,46130,,46112,,46771,F,49419,F,47167,F
Slovakia,All,Export,Tonnes – net product weight,Tonnes – net product weight,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,1049,,643,,593,,686,,976,,1162,,666,,677,,531,,762,,918,,1523,F,1527,,2337,,1411,,1507,F,1419,,1991,F,2430,F,2183,,2428,,2266,,1938,,1669,,3381,,3806,
Slovakia,All,Import,Tonnes – net product weight,Tonnes – net product weight,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,26726,,32947,,30197,,34048,,35109,,34474,,29836,,29895,,28182,,30017,,26728,,26360,,26278,,28496,,23748,,24479,,23891,,25985,,25269,,24536,,26626,,29270,,30834,,30117,,34141,,29832,
Slovakia,All,Processed production,Tonnes – net product weight,Tonnes – net product weight,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,1238,,1486,,1317,,704,,800,,459,,781,,887,,999,,829,,881,,1180,,953,,1263,,1199,,1071,,623,,5709,,5542,,5232,,5188,,6235,F,6754,F,5790,F,6735,,5936,F
Slovenia,All,Export,Tonnes – net product weight,Tonnes – net product weight,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,4139,,2701,,2666,,1608,,2514,,2068,,2071,,2222,,2372,,2345,,2094,,2195,,3415,,7556,,5739,,4691,,5143,,5026,,5345,,4991,,4128,,4903,,6194,,7517,,11948,,9605,,9155,
Slovenia,All,Import,Tonnes – net product weight,Tonnes – net product weight,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,12575,,12957,,14739,,14266,,13248,,12493,,11851,,12490,,12211,,13624,,12933,,13311,,15741,,19120,,19061,,17812,,18354,,17688,,18193,,18065,,16567,,17355,,18505,,19858,,22896,,22593,,22660,
Slovenia,All,Processed production,Tonnes – net product weight,Tonnes – net product weight,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,3265,F,2084,F,2000,F,1148,F,1539,F,1664,F,2010,F,2061,F,2129,F,2238,F,1789,F,1583,F,2495,F,2565,F,3020,F,2975,F,1930,F,1750,F,1220,F,1595,F,1500,F,2170,F,1950,F,2330,F,2710,F,2440,F,2550,F
Solomon Islands,All,Export,Tonnes – net product weight,Tonnes – net product weight,12466,,10652,,11265,,24352,,22536,,24556,,16522,,19808,,34334,,28518,,40862,,28147,,37331,,29801,,20988,,54477,,34449,,22038,,31905,,47384,,38055,,37795,,42088,,31251,,13803,F,13124,F,12778,F,21214,F,18159,F,14921,F,21923,,14558,,12561,F,14554,F,14870,F,17156,F,23083,,22562,,35522,F,37032,F,36821,F,31620,F,35879,
Solomon Islands,All,Import,Tonnes – net product weight,Tonnes – net product weight,272,,326,,320,,340,,502,,385,,493,,279,,422,,701,,806,,222,,447,,734,,107,,147,,61,,11,,16,,50,,68,,60,F,8,F,26,F,117,F,335,F,591,,214,,517,,479,,1322,,1806,,1207,F,1024,F,1567,F,860,,734,,1480,,835,,540,F,649,F,643,,771,
Solomon Islands,All,Processed production,Tonnes – net product weight,Tonnes – net product weight,13787,,10498,,15641,,22220,,21272,,24042,,18166,,32269,,33875,,29441,,41867,,28960,,38239,,30749,F,24333,F,45193,F,33722,F,21832,F,31725,F,46310,F,29740,F,34379,F,38887,F,29067,F,11150,F,12500,F,14000,F,20300,F,19100,F,15800,F,22400,F,16800,F,13700,F,14100,F,14159,F,20789,F,22521,F,20760,F,35374,F,36887,F,44563,,36800,F,53046,
Solomon Islands,All,Reexports,Tonnes – net product weight,Tonnes – net product weight,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,0,0,0,0,-,0,-
Somalia,All,Export,Tonnes – net product weight,Tonnes – net product weight,3250,,1187,,1206,,1108,,682,,3540,,2931,,1163,,890,F,1023,F,873,F,1511,F,3016,F,4703,F,5552,F,3490,F,4070,F,3598,F,2923,F,4654,F,2971,F,5075,F,1580,F,1416,F,1119,,1971,F,3584,F,2581,F,4526,F,3548,F,2990,F,2441,F,3515,F,4157,F,1187,F,1473,F,979,F,1347,F,1494,F,2364,F,2937,F,3656,F,4225,F
Somalia,All,Import,Tonnes – net product weight,Tonnes – net product weight,0,0,229,,0,0,0,0,99,,0,.,7,,62,,0,.,0,.,0,.,0,.,0,.,2,F,5,F,5,F,52,F,45,F,39,F,0,.,26,F,0,.,0,.,63,F,71,F,15,F,111,F,142,F,281,F,295,F,1145,F,684,F,907,F,1431,F,901,F,1371,F,1154,F,2004,F,2417,F,3761,F,3471,F,3447,F,2893,F
Somalia,All,Processed production,Tonnes – net product weight,Tonnes – net product weight,1885,,744,,1734,,1333,,815,,662,,981,,971,F,942,F,1014,F,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,
South Africa,All,Export,Tonnes – net product weight,Tonnes – net product weight,125050,F,66250,F,58650,F,105840,F,65840,F,65540,F,46530,F,64030,F,49520,F,65528,,74332,F,147318,F,78289,F,49233,F,60362,,73870,,150568,,122671,F,176798,,95913,,85420,,99156,,133410,,126001,,162359,,155941,,168678,,183462,,142601,,177045,,142551,,144072,,134649,,147099,,179803,,165779,,177369,,135597,,182529,,154993,,205840,,182775,,193696,
South Africa,All,Import,Tonnes – net product weight,Tonnes – net product weight,8820,,11204,,22817,,16602,,44334,,112065,,107372,F,104304,F,128881,,143016,,123134,,104355,,51884,,197968,F,212240,,225839,,177440,,140417,,275967,,324569,,148324,,213522,,52742,,38056,,44221,,51655,,35310,,42655,,53743,,56176,,64854,,91490,,109799,,122236,,99330,,97592,,136201,,139906,,196441,,164895,,193079,,214601,,276770,
South Africa,All,Processed production,Tonnes – net product weight,Tonnes – net product weight,480048,,377257,,409938,,412663,,341008,,344919,,318095,,343572,,279968,,303235,,321480,,510649,,423598,,302838,,215462,,217256,F,265156,,234569,,240934,F,210329,F,208542,F,200615,F,264772,F,246507,F,274612,F,291943,F,299707,F,296681,F,280449,F,284516,F,220359,F,233868,F,222091,F,216005,F,244941,F,193800,F,236134,F,163561,F,229304,F,211159,F,234308,F,200434,F,200977,F
South Sudan,All,Import,Tonnes – net product weight,Tonnes – net product weight,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,145,F,289,F,253,F,182,F,81,F,3,F,211,F
Spain,All,Export,Tonnes – net product weight,Tonnes – net product weight,232009,,190077,,200122,,210123,,157112,,258846,,229833,,203325,,203110,,225662,,224238,,243874,,339747,,347161,,341560,,377664,,310709,,383690,,441024,,471671,,558032,,639918,,678406,,762229,,802244,,924102,,818452,,860632,,866025,,922671,,922208,,950107,,948970,,1032109,,1043455,,1078478,,1038625,,992512,,1115313,,1116949,,1115898,,1186375,,1206754,
Spain,All,Import,Tonnes – net product weight,Tonnes – net product weight,136713,,128481,,200558,,265451,,288489,,272787,,329358,,269843,,294989,,320952,,323748,,579869,,770128,,734503,,841608,,904256,,803091,,971570,,999676,,1015591,,1061899,,1126822,,1262082,,1282166,,1373416,,1533284,,1458374,,1612166,,1559651,,1583190,,1657053,,1683145,,1587701,,1574281,,1641003,,1640452,,1523887,,1503854,,1617854,,1669245,,1715516,,1768442,,1766380,
Spain,All,Processed production,Tonnes – net product weight,Tonnes – net product weight,491123,,473218,,618253,,567132,,562282,,545393,,541752,,535984,,563572,,601829,,574483,,641835,,765109,,793021,,775640,,828375,,944738,,914103,,1000906,,1050209,,992982,,998314,,1085594,,1144990,,1243091,,1218886,,1299720,,1302900,,1240902,,1165981,,1166195,,1210952,,1174560,,1173595,,1128699,,1198887,,1185543,,1176482,,1265978,,1264605,,1210414,,1195860,,1219671,
Sri Lanka,All,Export,Tonnes – net product weight,Tonnes – net product weight,1886,,1965,,2962,,3134,,2347,,2721,,3263,,2548,,3580,,3281,,3457,,2466,,3428,,3631,,2959,,2270,,3892,,4448,,4130,,5708,,7654,,8680,,11513,,9681,,19719,,15530,,14081,,16238,,14938,,17240,,21596,,22231,,21574,,19707,,19127,,19563,,19292,,24729,,27304,,18217,,18225,,25314,,28337,
Sri Lanka,All,Import,Tonnes – net product weight,Tonnes – net product weight,7648,,5220,,5190,,18982,,23200,,7512,,15419,,15573,,46435,,38034,,33991,,39677,,38778,,26577,,50766,,57661,,63151,,38190,,35566,,60365,,66846,,82091,,80635,,79645,,93634,,89165,,84622,,86241,,77560,,88946,,90496,,95530,,88762,,86293,,94222,,94874,,85947,,92545,,90997,,134867,,128327,,116188,,94320,
Sri Lanka,All,Processed production,Tonnes – net product weight,Tonnes – net product weight,17102,,17839,,19923,,13656,,16901,,21146,,23228,,16186,,12393,,20055,,20825,,16745,,17901,,19049,,16377,,16536,,18017,,18750,,19270,,20094,F,23945,,26175,,31187,,31732,,40680,,31469,,37634,,35736,,38050,,23030,,51500,,58890,,62220,,61860,,73140,,82420,,92150,,107120,,98768,,75390,,84020,,87700,,89931,
Sri Lanka,All,Reexports,Tonnes – net product weight,Tonnes – net product weight,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,2,,3,,0,.,8,,17,,0,.,0,.,14,,0,.,0,.,66,,88,,111,,92,,419,F,0,0,257,,14,,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,188,,0,.,4,,592,,290,,219,,0,-
St. Pierre and Miquelon,All,Export,Tonnes – net product weight,Tonnes – net product weight,2612,,2923,,2429,,2459,,4251,,4936,,3680,,3253,,4692,,6807,,7565,,8614,,4872,,6816,,7948,,8852,,6893,,34,,79,,83,,260,F,761,F,1301,F,1765,F,2103,F,1296,F,1386,F,995,F,1149,F,1446,F,1672,F,1878,F,1764,F,1069,F,981,F,615,F,802,F,996,F,569,F,1557,F,1728,F,783,F,758,F
St. Pierre and Miquelon,All,Import,Tonnes – net product weight,Tonnes – net product weight,0,.,0,.,0,.,39,,47,,41,,39,,126,,85,,72,,147,,105,,115,F,105,F,110,F,101,,81,,100,,162,F,980,F,550,F,531,F,592,F,714,F,65,F,464,F,110,F,27,F,552,F,591,F,360,F,226,F,26,F,10,F,12,F,30,F,28,F,42,F,62,F,55,F,45,F,32,F,38,F
St. Pierre and Miquelon,All,Processed production,Tonnes – net product weight,Tonnes – net product weight,3103,F,3600,F,4086,,4342,,4284,,4863,F,4203,F,3653,F,4848,F,7263,F,7541,F,8851,F,4941,F,6713,F,7958,F,7285,F,5510,F,0,.,100,,375,,378,F,712,F,1201,F,1235,F,1465,F,1014,F,930,F,990,F,730,F,1125,F,1277,F,1479,F,1350,F,908,F,333,F,153,F,307,F,112,F,112,F,108,F,76,F,201,F,59,F
Sudan,All,Export,Tonnes – net product weight,Tonnes – net product weight,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,195,,705,F,717,F,1379,F,1118,F,1730,,2707,
Sudan,All,Import,Tonnes – net product weight,Tonnes – net product weight,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,2987,,2848,F,2267,F,3128,,2718,F,1713,,2466,
Sudan,All,Processed production,Tonnes – net product weight,Tonnes – net product weight,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,2003,F,2288,F,2360,F,2582,F,2746,,2562,
Sudan (former),All,Export,Tonnes – net product weight,Tonnes – net product weight,18,,0,.,87,,244,,530,,639,,600,F,407,,9,,0,.,100,,64,,464,,20,,20,F,25,F,30,F,56,F,60,F,102,,323,,606,,802,,588,,616,,540,,1542,,1993,,2942,,2714,,391,,302,F,937,,777,,184,,494,,0,,0,,0,,0,,0,,0,,0,
Sudan (former),All,Import,Tonnes – net product weight,Tonnes – net product weight,24,,76,,44,,33,,633,,526,,813,,406,,89,,470,F,60,,209,,224,,943,,900,F,780,F,200,F,200,F,100,F,228,,121,,611,,603,,872,,973,,471,,572,,300,F,283,F,386,,1998,,1693,,1375,,2412,,2613,,3478,,0,,0,,0,,0,,0,,0,,0,
Sudan (former),All,Processed production,Tonnes – net product weight,Tonnes – net product weight,1400,,1270,,2130,,1880,,1980,,2220,,1760,,1900,,3111,,2965,,2256,,2500,F,2800,F,2860,F,3320,F,3320,F,3300,F,3300,F,3300,F,3750,,4000,,4000,,5000,,5000,,5000,F,7500,,7500,,7500,F,7500,F,7500,F,7500,F,11266,,12954,,14898,,16000,F,16450,F,17632,F,0,.,0,.,0,,0,,0,,0,
Sudan (former),All,Reexports,Tonnes – net product weight,Tonnes – net product weight,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,0,6,,0,-,0,-,0,,0,,0,,0,,0,,0,,0,
Suriname,All,Export,Tonnes – net product weight,Tonnes – net product weight,471,,673,,184,,295,,372,,1157,,1196,,1536,,1476,,1758,,815,,1851,,715,,926,,1178,,705,,916,,1267,,6791,,6284,,7265,,11094,,5599,F,14488,,16226,,17202,,10660,F,11206,F,11617,F,10228,F,11005,F,11272,F,14562,F,17262,F,15863,F,15788,F,17031,F,18200,F,17618,F,18714,F,19715,F,24091,F,17351,F
Suriname,All,Import,Tonnes – net product weight,Tonnes – net product weight,0,.,0,.,2469,,1650,F,2000,F,2463,,2120,,2641,,231,,165,F,10,F,25,F,50,,9,,11,,36,,57,,60,F,437,,351,F,1209,,1015,,1598,,1283,,1884,,1569,F,2089,,2420,,2252,,2469,,1688,,2226,,1623,,1773,,2111,,1337,,1840,,2138,,2026,,2310,F,2164,,2241,,2374,
Suriname,All,Processed production,Tonnes – net product weight,Tonnes – net product weight,471,,923,,389,,484,,502,,650,,519,,605,,541,,535,,878,,1004,,738,,800,F,800,F,800,F,1734,,2397,,5610,F,5600,F,5600,F,5800,F,7100,F,8700,F,9700,F,10900,F,11000,F,13132,,13786,,12357,,13200,,16242,,12059,,12891,,12880,F,13430,F,13700,F,13820,F,13420,F,15540,F,16400,F,16450,F,16450,F
Suriname,All,Reexports,Tonnes – net product weight,Tonnes – net product weight,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,0,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,46,,44,,322,,272,,491,,443,,499,,305,,0,-,22,,0,-,0,-,0,-,0,-,0,-,0,-,0,-
Sweden,All,Export,Tonnes – net product weight,Tonnes – net product weight,92139,,85294,,66231,,109157,,127691,,137592,,135388,,134489,,138716,,107966,,91815,,77730,,98250,,120151,,157137,,154920,,162084,,173864,,195939,,266000,,279071,,281389,,312603,,281400,,306942,,296945,,276175,,309366,,356865,,396722,,471315,,472007,,510936,,559890,,624757,,613025,,666234,,707587,,729470,,831465,,814874,,779652,,850167,
Sweden,All,Import,Tonnes – net product weight,Tonnes – net product weight,161698,,157811,,169862,,201552,,195234,,175600,,207061,,207557,,221558,,214029,,207392,,174701,,140663,,148112,,159328,,145048,,140733,,122775,,148376,,154523,,169915,,182934,,181697,,204976,,212999,,224698,,235293,,288095,,334677,,377925,,404977,,469196,,502372,,533393,,576246,,609214,,689300,,709427,,755547,,825325,,806859,,736587,,820477,
Sweden,All,Processed production,Tonnes – net product weight,Tonnes – net product weight,76707,,72874,,75937,,74630,,78863,,78152,,76365,,81168,,85872,,79998,,82468,,78813,,82362,,77791,,78132,,76031,,72104,,104920,,90946,,73602,,89964,,128843,,127566,,114026,,98460,,103158,,115469,,124972,,117702,,86923,,93746,F,103537,F,120446,,124583,F,122913,F,131145,F,134368,,124413,F,123681,,138036,,136082,F,119583,F,132062,F
